"INN","employees","revenue","expenses","revenue_date","org_name","okved_main_code","okved_main_name","short_name","place_info"
"7810037393",8,11400000,10893000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕТЕРФОНД""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""ПЕТЕРФОНД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706027890",5,12626000,12496000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИНК""","61.10","Деятельность в области связи на базе проводных технологий","ООО ""ЛИНК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706017437",2,16972000,17885000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОИНВЕСТ""","35.11","Производство электроэнергии","ООО ""ЭНЕРГОИНВЕСТ""","МОСКВА ГОРОД"
"7801396396",1,10867000,5216000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРКОМ""","68.10.12","Подготовка к продаже собственного нежилого недвижимого имущества","ООО ""АРКОМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7806050994",92,967008000,979785000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНСТРАКТОР РУС""",,,,
"7806372053",19,70524000,70191000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""БЕЛЬВИЛЬ""","68.32.1","Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе","ООО  ""БЕЛЬВИЛЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706020694",17,83607000,82179000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИМПУЛЬС""","47.2","Торговля розничная пищевыми продуктами, напитками и табачными изделиями в специализированных магазинах","ООО ""ИМПУЛЬС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706003850",10,14368000,16060000,"31.12.2018","ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""НЕВСКИЙ ЗАВОД ""ЭЛЕКТРОЩИТ""","27.12","Производство электрической распределительной и регулирующей аппаратуры","ОАО ""НЗ ""ЭЛЕКТРОЩИТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706016183",1,19964000,24662000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОРД-ДУБРОВКА""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""НОРД-ДУБРОВКА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706000761",6,21988000,21332000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕЯ""","47.11","Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ООО ""ГЕЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706020214",31,23463000,23155000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНТИНЕНТ""","68.32.1","Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе","ООО ""КОНТИНЕНТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706002208",1,633000,594000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛИ""","96.02","Предоставление услуг парикмахерскими и салонами красоты","ООО ""ВОЛИ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7811385273",23,175093000,167973000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГИДРОКОМ-ЗАВОД""","22.19.3","Производство труб, трубок, рукавов и шлангов из вулканизированной резины","ООО ""ГИДРОКОМ-ЗАВОД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4702013921",75,389331000,395243000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АПТЕКА ДЛЯ ВАШЕЙ СЕМЬИ""","47.73","Торговля розничная лекарственными средствами в специализированных магазинах (аптеках)","ООО ""АПТЕКА ДЛЯ ВАШЕЙ СЕМЬИ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4706028654",24,1182928000,1147983000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАСТ ЛЕС""","02.20","Лесозаготовки","ООО ""ТРАСТ ЛЕС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706019339",8,18650000,15268000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОРТ-ДУБРОВКА""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""ПОРТ-ДУБРОВКА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7842532023",1,5544000,5782000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АПС""","68.20","Аренда и управление собственным или арендованным недвижимым имуществом","ООО ""АПС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7826143446",3,7137000,4710000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРИЗОНА""","68.20","Аренда и управление собственным или арендованным недвижимым имуществом","ООО ""АРИЗОНА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7811385153",14,112304000,105321000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГИДРОКОМ-ТК""","46.74.2","Торговля оптовая водопроводным и отопительным оборудованием и санитарно-технической арматурой","ООО ""ГИДРОКОМ-ТК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706029256",7,9273000,10524000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕИНКОМ-СЕРВИС""","61.10.4","Деятельность в области документальной электросвязи","ООО ""ТЕЛЕИНКОМ-СЕРВИС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706013305",1,0,426000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОСТ""","46.73.6","Торговля оптовая прочими строительными материалами и изделиями","ООО ""РОСТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706027594",1,17496000,17638000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОДОКАНАЛ ПТИЦЕФАБРИКИ ""СИНЯВИНСКАЯ""",,,,
"4706021218",6,3887000,2636000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТО-БАЛ""","45.20","Техническое обслуживание и ремонт автотранспортных средств","ООО ""АВТО-БАЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7825495445",0,0,0,"31.12.2018","ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СОФИЯ""",,,,
"4706014725",5,4073000,4071000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ТОРГОВАЯ ПЛОЩАДКА ""ЩУРОВА""","68.32","Управление недвижимым имуществом за вознаграждение или на договорной основе","ООО ТП ""ЩУРОВА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"7825496657",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХАНПЕР""","68.20","Аренда и управление собственным или арендованным недвижимым имуществом","ООО ""ХАНПЕР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7814567779",2,75527000,64843000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРГО-ИНВЕСТ""","46.9","Торговля оптовая неспециализированная","ООО ""АРГО-ИНВЕСТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706021345",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВЫЙ УРОВЕНЬ""",,,,
"4706022941",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕРО-ЗАПАДНАЯ ГОРНО-РАЗВЕДОЧНАЯ КОМПАНИЯ""",,,,
"7801220378",7,27218000,26246000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИТАКА-ВОСТОК""","68.31.11","Предоставление посреднических услуг при купле-продаже жилого недвижимого имущества за вознаграждение или на договорной основе","ООО ""ИТАКА-ВОСТОК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7806169252",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГК РОСТ""","41.20","Строительство жилых и нежилых зданий","ООО ""ГК РОСТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706002582",1,480000,634000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОЗЕРОГ""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""КОЗЕРОГ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7816162760",198,2591040000,2543725000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЭМОС-АЛЬФА""",,,,
"4706023350",4,29940000,28661000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИРЕНА И КО""","47.2","Торговля розничная пищевыми продуктами, напитками и табачными изделиями в специализированных магазинах","ООО ""ИРЕНА И КО""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4702014562",78,467007000,472558000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АПТЕЧНЫЙ ДОМ""","47.73","Торговля розничная лекарственными средствами в специализированных магазинах (аптеках)","ООО ""АПТЕЧНЫЙ ДОМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4706012750",25,131625000,124079000,"31.12.2018","ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИРТЫШ""","41.20","Строительство жилых и нежилых зданий","ЗАО ""ИРТЫШ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706005953",6,54913000,53049000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОЛЬГА""","13.92","Производство готовых текстильных изделий, кроме одежды","ООО ""ОЛЬГА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7805278450",12,24927000,24857000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВС""","41.20","Строительство жилых и нежилых зданий","ООО ""СВС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706022684",14,23435000,20631000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕБ МАКС""","61.10.4","Деятельность в области документальной электросвязи","ООО ""ВЕБ МАКС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7810022580",11,21573000,23855000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕНСТРОЙСНАБ""","68.2","Аренда и управление собственным или арендованным недвижимым имуществом","ООО ""ЛЕНСТРОЙСНАБ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4704056127",573,3367664000,2144193000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОРТ ВЫСОЦКИЙ""",,,,
"4706017236",1,0,37000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКЦЕПТ""","68.20","Аренда и управление собственным или арендованным недвижимым имуществом","ООО ""АКЦЕПТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706018631",6,31176000,29739000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОТЕНЦИАЛ""","47.71","Торговля розничная одеждой в специализированных магазинах","ООО ""ПОТЕНЦИАЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7805391127",1,2956000,2568000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРКАДА-М""","46.72.21","Торговля оптовая черными металлами в первичных формах","ООО ""АРКАДА-М""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7811308952",5,5110000,5087000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕОСФЕРА""","43.21","Производство электромонтажных работ","ООО ""НЕОСФЕРА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7801281300",10,20367000,21496000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""В ОНЛАЙНЕ""","61.10","Деятельность в области связи на базе проводных технологий","ООО ""В ОНЛАЙНЕ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706002416",8,2249000,1729000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧАРОДЕЙКА""","96.02","Предоставление услуг парикмахерскими и салонами красоты","ООО ""ЧАРОДЕЙКА ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706024674",2,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВАГА""","47.25","Торговля розничная напитками в специализированных магазинах","ООО ""ВАГА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706003674",1,1945000,1871000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИЛУЭТ""","14.13","Производство прочей верхней одежды","ООО ""СИЛУЭТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7805275466",2,16192000,17181000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТ""","68.2","Аренда и управление собственным или арендованным недвижимым имуществом","ООО ""ИНВЕСТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706014203",28,20469000,21185000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛИНИКА-СТОМАТОЛОГ""","86.23","Стоматологическая практика","ООО ""КЛИНИКА-СТОМАТОЛОГ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4723003561",10,3406000,3402000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОСТАН - ЛАДОГА""","52.21.24","Деятельность стоянок для транспортных средств","ООО ""АВТОСТАН - ЛАДОГА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706029961",6,25765000,21029000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРТЕМ""","47.11","Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ООО ""АРТЕМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706027516",1,2427000,2288000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕТРОВСКАЯ ВЕРФЬ""","30.99","Производство прочих транспортных средств и оборудования, не включенных в другие группировки","ООО ""ПЕТРОВСКАЯ ВЕРФЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706026061",6,42677000,35284000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СКАНТРАФФИК""","47.52","Торговля розничная скобяными изделиями, лакокрасочными материалами и стеклом в специализированных магазинах","ООО ""СКАНТРАФФИК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7811532915",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙ-СЕРВИС""",,,,
"7810415091",5,342135000,267579000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЛТИКА ГРУПП""","25.62","Обработка металлических изделий механическая","ООО ""БАЛТИКА ГРУПП""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4716023052",8,33149000,33067000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОЛИПЛАСТ""","20.16","Производство пластмасс и синтетических смол в первичных формах","ООО ""ПОЛИПЛАСТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706029601",1,328000,306000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРЕА""","73.11","Деятельность рекламных агентств","ООО ""КРЕА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706032932",0,3627000,4814000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОНУС""","68.20","Аренда и управление собственным или арендованным недвижимым имуществом","ООО ""БОНУС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4720027483",1,0,46000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БРОННА-1""","68.32.1","Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе","ООО ""БРОННА-1""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706015630",8,23876000,23723000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРИНА""","49.41.2","Перевозка грузов неспециализированными автотранспортными средствами","ООО ""КАРИНА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706022701",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЕДЕРАЛЬНОЕ ИНВЕСТИЦИОННОЕ АГЕНТСТВО""","56.10","Деятельность ресторанов и услуги по доставке продуктов питания","ООО ""ФИА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7805614503",13,244975000,244801000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕНЦЕМЕНТ-К""","46.73.6","Торговля оптовая прочими строительными материалами и изделиями","ООО ""ЛЕНЦЕМЕНТ-К""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7811255186",1,11415000,9701000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОЖСИНТЕЗ""","43.21","Производство электромонтажных работ","ООО ""ПОЖСИНТЕЗ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7806475845",10,12114000,7910000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОЛИМЕР-СПЕКТР""","22.2","Производство изделий из пластмасс","ООО ""ПОЛИМЕР-СПЕКТР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4723004565",14,15338000,15135000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙТРЭК""","37.00","Сбор и обработка сточных вод","ООО ""СТРОЙТРЭК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706037472",2,6795000,3230000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИМИРА""","86.21","Общая врачебная практика","ООО ""ДИМИРА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706000313",139,159192000,147900000,"31.12.2018","ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПЕЛЛА-ФИОРД""",,,,
"4706026248",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕВА ЭНЕРГОСТРОЙ""",,,,
"4706016232",7,14418000,13947000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАРАНТ""","43.21","Производство электромонтажных работ","ООО ""ГАРАНТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706018568",10,16181000,13625000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРТОФРУТТА""","68.20","Аренда и управление собственным или арендованным недвижимым имуществом","ООО ""ОРТОФРУТТА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7813244091",4,13109000,17205000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКСИПЛАНТ""","47.76.1","Торговля розничная цветами и другими растениями, семенами и удобрениями в специализированных магазинах","ООО ""МАКСИПЛАНТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706030364",1,7324000,6560000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГЕНТСТВО ""5 ЗВЁЗД""","79.11","Деятельность туристических агентств","ООО ""АГЕНТСТВО ""5 ЗВЁЗД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706021641",1,0,528,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛЕНА""","46.71.1","Торговля оптовая твердым топливом","ООО ""ВОЛЕНА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
