"INN","employees","revenue","expenses","revenue_date","org_name","okved_main_code","okved_main_name","short_name","place_info"
"4725003616",1,0,151000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВО-ОЙЛ""","47.30","Торговля розничная моторным топливом в специализированных магазинах","ООО ""НОВО-ОЙЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725006208",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕРЕКРЕСТОК""","41.20","Строительство жилых и нежилых зданий","ООО ""ПЕРЕКРЕСТОК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725006864",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИТАМИН""","47.11","Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ООО ""ВИТАМИН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725003729",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКВА-ВИТА СПБ""",,,,
"4725004360",1,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭМИТ""","45.20.3","Мойка автотранспортных средств, полирование и предоставление аналогичных услуг","ООО ""ЭМИТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725003359",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРАЙМТЕХ""",,,,
"4725005476",1,0,212000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКСАЛЬЯНС""","47.11","Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ООО ""МАКСАЛЬЯНС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725004923",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕГИОН""",,,,
"4725005532",0,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИМС""","62.02","Деятельность консультативная и работы в области компьютерных технологий","ООО ""БИМС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725005821",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЗИМУТ""","46.90","Торговля оптовая неспециализированная","ООО ""АЗИМУТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725003800",6,0,7327000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""НОВОСЕЛЬЕ""","41.20","Строительство жилых и нежилых зданий","ООО ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""НОВОСЕЛЬЕ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725007297",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТИМТРЕЙД""","46.17","Деятельность агентов по оптовой торговле пищевыми продуктами, напитками и табачными изделиями","ООО ""ТИМТРЕЙД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725005518",1,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТ-КОММЕРЦИЯ""","68.10","Покупка и продажа собственного недвижимого имущества","ООО ""СТК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725004793",1,5774000,5582000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЛТПРОМПАК""","18.11","Печатание газет","ООО ""БАЛТПРОМПАК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725006021",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕВА""","45.20","Техническое обслуживание и ремонт автотранспортных средств","ООО ""НЕВА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725006328",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОРТ-М""","41.20","Строительство жилых и нежилых зданий","ООО ""ФОРТ-М""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725006889",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕРВИС СТРОЙ""","41.20","Строительство жилых и нежилых зданий","ООО ""СЕРВИС СТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725007258",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХИТЛАЙН""","46.17","Деятельность агентов по оптовой торговле пищевыми продуктами, напитками и табачными изделиями","ООО ""ХИТЛАЙН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725007339",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРМСТРОЙСПБ""","41.20","Строительство жилых и нежилых зданий","ООО ""АРМСТРОЙСПБ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725004169",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЮЗ""",,,,
"4725003951",3,3080000,2657000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РС-РЕМОНТ""","33.12","Ремонт машин и оборудования","ООО ""РС-РЕМОНТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725004909",1,430000,398000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАЛЕКС ГРУПП""","43.21","Производство электромонтажных работ","ООО ""МАГ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725006529",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЬЮ ТРЕВЕЛ""","79.11","Деятельность туристических агентств","ООО ""НЬЮ ТРЕВЕЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725007226",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФОРС""","81.10","Деятельность по комплексному обслуживанию помещений","ООО ""ИНФОРС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725007346",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕРВИС УЮТ""","41.20","Строительство жилых и нежилых зданий","ООО ""СЕРВИС УЮТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725007353",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""НОВЫЕ КВАРТАЛЫ""","41.20","Строительство жилых и нежилых зданий","ООО ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""НОВЫЕ КВАРТАЛЫ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725004289",2,1344000,1897000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИКС""","45.31","Торговля оптовая автомобильными деталями, узлами и принадлежностями","ООО ""МИКС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725005941",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПБ-АВГАЗ""","47.99","Торговля розничная прочая вне магазинов, палаток, рынков","ООО ""СПБ-АВГАЗ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725006078",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛАСС""","46.73","Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием","ООО ""КЛАСС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725005839",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГИЯ+""","45.20","Техническое обслуживание и ремонт автотранспортных средств","ООО ""МАГИЯ+""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725005691",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЛТИЙСКИЙ ЗЕРНОВОЙ ТЕРМИНАЛ""","52.24","Транспортная обработка грузов","ООО ""БАЛТЗЕРНОТЕРМИНАЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725006624",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САМОСВАЛОВ""","77.12","Аренда и лизинг грузовых транспортных средств","ООО ""САМОСВАЛОВ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725006952",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЕТАМОБИЛЬ""","49.32","Деятельность легкового такси и арендованных легковых автомобилей с водителем","ООО ""БЕТАМОБИЛЬ""""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725007240",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬТАСТРОЙ""","41.20","Строительство жилых и нежилых зданий","ООО ""АЛЬТАСТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725005170",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕКТОР ПЛЮС""",,,,
"4725005638",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВОСЕЛЬЕ МЕДИА""","73.11","Деятельность рекламных агентств","ООО ""НОВОСЕЛЬЕ МЕДИА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725006945",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КВАДРАТНЫЙ МЕТР""","73.11","Деятельность рекламных агентств","ООО ""М2""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725007378",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКЦЕПТ""","43.31","Производство штукатурных работ","ООО ""АКЦЕПТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
"4725005860",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХОККЕЙНЫЙ КЛУБ ""ЛЕГИОН НОВОСЕЛЬЕ""","93.12","Деятельность спортивных клубов","ООО ""ХК ""ЛЕГИОН НОВОСЕЛЬЕ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК НОВОСЕЛЬЕ"
