"INN","employees","revenue","expenses","revenue_date","org_name","okved_main_code","okved_main_name","short_name","place_info"
"4706016112",11,104876000,99244000,"31.12.2018","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПРОМЫШЛЕННАЯ ГРУППА ""ТЕХНОКОМ""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","АО ""ПГ ""ТЕХНОКОМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706028157",1,2382000,2360000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАНДЕМ-СЕРВИС""","37.00","Сбор и обработка сточных вод","ООО ""ТАНДЕМ-СЕРВИС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706031110",7,12223000,17542000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭДАН""","47.2","Торговля розничная пищевыми продуктами, напитками и табачными изделиями в специализированных магазинах","ООО ""ЭДАН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706020662",18,18694000,15796000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИАДЕНТ""","86.21","Общая врачебная практика","ООО ""ДИАДЕНТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706024057",5,9820000,9324000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮМИЛОН""","47.11","Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ООО ""ЮМИЛОН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"7811662248",1,15829000,15417000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АФАЛИНА""","46.69","Торговля оптовая прочими машинами и оборудованием","ООО ""АФАЛИНА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706034665",1,0,192000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИК""","41.20","Строительство жилых и нежилых зданий","ООО ""ВИК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706029055",95,65813000,66770000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОХРАННОЕ ПРЕДПРИЯТИЕ ""ПЕЛЛА-ЩИТ""","80.10","Деятельность частных охранных служб","ООО ""ОП ""ПЕЛЛА-ЩИТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706034143",1,15005000,14933000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БДК-СТРОЙ""","41.20","Строительство жилых и нежилых зданий","ООО ""БДК-СТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706037271",2,100000,79000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДММ ИНЖИНИРИНГ""","33.15","Ремонт и техническое обслуживание судов и лодок","ООО ""ДММ ИНЖИНИРИНГ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706030660",6,11519000,8139000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСПОРТНАЯ КОМПАНИЯ ""СОЮЗ""","56.10","Деятельность ресторанов и услуги по доставке продуктов питания","ООО ""ТК ""СОЮЗ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706032210",38,130081000,128194000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ КВАРТАЛ""","41.2","Строительство жилых и нежилых зданий","ООО ""СК КВАРТАЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706013337",0,28000,40000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УЛЬТРА""","47.11.1","Торговля розничная замороженными продуктами в неспециализированных магазинах","ООО ""УЛЬТРА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706030300",5,3885000,3799000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕНТА""","86.23","Стоматологическая практика","ООО ""ДЕНТА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706002173",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШАР""","45.31.1","Торговля оптовая автомобильными деталями, узлами и принадлежностями, кроме деятельности агентов","ООО ""ШАР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706023688",6,8948000,5135000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОПТИМА""","47.11","Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ООО ""ОПТИМА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706032234",1,4584000,4299000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧЕТЫРЕ СЕЗОНА""","71.12.2","Деятельность заказчика-застройщика, генерального подрядчика","ООО ""ЧЕТЫРЕ СЕЗОНА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706022130",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВЫЙ ДОМ ""ФИЛЬТРОВАЛЬНЫЕ МАТЕРИАЛЫ""",,,,
"4706015158",2,2429000,2284000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РИТМ-ПЛЮС""","52.24.2","Транспортная обработка прочих грузов","ООО ""РИТМ-ПЛЮС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706021754",4,43459000,43296000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОТРАДА-ТУР""","79.11","Деятельность туристических агентств","ООО ""ОТРАДА-ТУР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706026939",23,17264000,16198000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕРВИС-ЦЕНТР""","68.32.1","Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе","ООО ""СЕРВИС-ЦЕНТР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706012911",3,23070000,17990000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЛАНЕТА""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""ПЛАНЕТА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706039166",1,471000,553000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНТЕРПРАЙЗ ЛОГИСТИКС""","52.29","Деятельность вспомогательная прочая, связанная с перевозками","ООО ""ЭНТЕРПРАЙЗ ЛОГИСТИКС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706030928",1,4571000,7095000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕЗАРЬ СТОУН СЗФО""","23.70","Резка, обработка и отделка камня","ООО ""ЦЕЗАРЬ СТОУН СЗФО""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706036616",16,11521000,11490000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАДА""","56.10","Деятельность ресторанов и услуги по доставке продуктов питания","ООО ""МАДА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706003360",3,18489000,3382000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОТРАДНЕНСКИЙ ДОМ ТОРГОВЛИ""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""ОДТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706027379",1,830000,825000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТОМАТОЛОГИЯ ДЛЯ ВСЕЙ СЕМЬИ""","86.23","Стоматологическая практика","ООО ""СТОМАТОЛОГИЯ ДЛЯ ВСЕЙ СЕМЬИ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706007206",,,,,"ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ ""ПЕТРУШИНСКОЕ ПОЛЕ""","68.32.1","Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе","ЖСК ""ПЕТРУШИНСКОЕ ПОЛЕ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4703123638",12,3397000,3760000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗАЩИТА И БЕЗОПАСНОСТЬ""","84.25","Деятельность по обеспечению безопасности в чрезвычайных ситуациях; деятельность по обеспечению безопасности в области использования атомной энергии","ООО ""ЗАЩИТА И БЕЗОПАСНОСТЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706034224",6,6671000,6332000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕВАМОТОРС""","95.11","Ремонт компьютеров и периферийного компьютерного оборудования","ООО ""НЕВАМОТОРС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706036905",2,7440000,9103000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЬЮТИ ПРОДЖЕКТ""","46.45","Торговля оптовая парфюмерными и косметическими товарами","ООО ""БП""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706029263",,,,,"ГАРАЖНЫЙ КООПЕРАТИВ ""СВЯТКА""","52.21.24","Деятельность стоянок для транспортных средств","ГК ""СВЯТКА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706035228",1,1283000,1247000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕЧЕБНО-ДИАГНОСТИЧЕСКИЙ ЦЕНТР""","86.10","Деятельность больничных организаций","ООО ""ЛДЦ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706039222",10,19181000,14750000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЕНИЕ КОММУНАЛЬНОГО ХОЗЯЙСТВА""","68.32","Управление недвижимым имуществом за вознаграждение или на договорной основе","ООО ""УКХ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706036060",121,196354000,182589000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИДЕЛЬ""","30.11","Строительство кораблей, судов и плавучих конструкций","ООО ""МИДЕЛЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706031985",7,7804000,4338000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕДИЦИНСКИЙ ЦЕНТР ""ДИАГНОСТИКА""","86","Деятельность в области здравоохранения","ООО ""МЕДИЦИНСКИЙ ЦЕНТР ""ДИАГНОСТИКА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706027700",3,6159000,5428000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОПИ-КОМПАНИ""","95.11","Ремонт компьютеров и периферийного компьютерного оборудования","ООО ""КОПИ-КОМПАНИ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706026110",2,3451000,3533000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕВА-ЛЕС""","02.20","Лесозаготовки","ООО ""НЕВА-ЛЕС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706035210",1,0,222000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""ТАЙМ""","71.12.2","Деятельность заказчика-застройщика, генерального подрядчика","ООО ""СЗ""ТАЙМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706035316",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПСК-СТРОЙ""",,,,
"4706023342",6,6134000,3847000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕВА-УЧЕТ""","69.20","Деятельность по оказанию услуг в области бухгалтерского учета, по проведению финансового аудита, по налоговому консультированию","ООО ""НЕВА-УЧЕТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706032393",1,10511000,10595000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕВСКИЙ БЕРЕГ""","41.2","Строительство жилых и нежилых зданий","ООО ""НЕВСКИЙ БЕРЕГ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706015380",12,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОЦИНСКИЙ-ВАСИЛЬЕВ-СИРОТКИН""",,,,
"4706021867",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МК ""ПАРТНЕР""","45.20.2","Техническое обслуживание и ремонт прочих автотранспортных средств","ООО ""МК ""ПАРТНЕР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706035066",0,0,27000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСПОРТНАЯ ЛОГИСТИКА""","49.41.2","Перевозка грузов неспециализированными автотранспортными средствами","ООО ""ТРАНСПОРТНАЯ ЛОГИСТИКА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706005752",0,189,200,"31.12.2018","ТОВАРИЩЕСТВО ВЛАДЕЛЬЦЕВ ГАРАЖЕЙ ""ПЕЛЛОВСКОЕ""","52.21.24","Деятельность стоянок для транспортных средств","ТВГ ""ПЕЛЛОВСКОЕ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706028291",2,11572000,1783000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УНИВЕРСАМ""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""УНИВЕРСАМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706027410",0,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОТТЕЛ""","64.1","Денежное посредничество","ООО ""СОТТЕЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706029538",0,0,0,"31.12.2018","Общество с ограниченной ответственностью ""ВЕЛЕС""","41.2","Строительство жилых и нежилых зданий","ООО ""ВЕЛЕС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706029369",,,,,"ГАРАЖНЫЙ КООПЕРАТИВ ""МОНТАЖНИК""","52.21.24","Деятельность стоянок для транспортных средств","ГК ""МОНТАЖНИК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706038934",1,604271000,602865000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСПОРТНО ЭКСПЕДИТОРСКАЯ КОМПАНИЯ ""АЛЬТЕРНАТИВА""","49.41","Деятельность автомобильного грузового транспорта","ООО ""ТЭК ""АЛЬТЕРНАТИВА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706037539",1,444000,1263000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТИЦИОННАЯ ДЕЛОВАЯ КОМПАНИЯ""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""ИДК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706003120",1,294000,283000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САФЧИ""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""САФЧИ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706037031",1,0,3000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАСОСНЫЕ СТАНЦИИ ОТРАДНЕНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ""","36.00","Забор, очистка и распределение воды","ООО ""НАСОСНЫЕ СТАНЦИИ ОТРАДНЕНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706035549",4,20404000,20216000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САНТЕХСТРОЙ""","43.29","Производство прочих строительно-монтажных работ","ООО ""САНТЕХСТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706035370",1,0,14000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФКОМПЛЕКТ ПЛЮС""","47.78.3","Торговля розничная сувенирами, изделиями народных художественных промыслов","ООО ""ПРОФКОМПЛЕКТ ПЛЮС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706031424",7,3658000,3180000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИКО-ГЕО""","71.1","Деятельность в области архитектуры, инженерных изысканий и предоставление технических консультаций в этих областях","ООО ""ВИКО-ГЕО""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706032192",2,152000,143000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОНИОН-ВЕЛД""","43.3","Работы строительные отделочные","ООО ""ОНИОН-ВЕЛД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706026030",3,144546000,130944000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОРСКОЙ ТЕХНИЧЕСКИЙ ЦЕНТР""","46.69.5","Торговля оптовая производственным электротехническим оборудованием, машинами, аппаратурой и материалами","ООО ""МТЦ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706038324",27,114096000,108120000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕНТЕЛ""","61.10.4","Деятельность в области документальной электросвязи","ООО ""ЛЕНТЕЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706031791",2,39668000,45434000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОГИСТИКА-СП""","77.11","Аренда и лизинг легковых автомобилей и легких автотранспортных средств","ООО ""ЛОГИСТИКА-СП""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706040570",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕЗАБУДКА""","49.32","Деятельность легкового такси и арендованных легковых автомобилей с водителем","ООО ""НЕЗАБУДКА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706029739",1,2481000,2325000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕРА""","47.19","Торговля розничная прочая в неспециализированных магазинах","ООО ""ИНТЕРА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706030999",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИРИУС-ЛИАН""","47.1","Торговля розничная в неспециализированных магазинах","ООО ""СИРИУС-ЛИАН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706026791",2,172000,175000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРИНИФОРС""","62.02","Деятельность консультативная и работы в области компьютерных технологий","ООО ""ТРИНИФОРС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706026760",8,7346000,7114000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСЭНЕРГО""",,,,
"4706039695",0,10831000,10830000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭВРИАЛА""","18.12","Прочие виды полиграфической деятельности","ООО ""ЭВРИАЛА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706038028",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕОРЕМА КАРНО""","41.20","Строительство жилых и нежилых зданий","ООО ""ТЕОРЕМА КАРНО""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706012809",7,25588000,21713000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ФИРМА ""ТИГОДА""","47.30","Торговля розничная моторным топливом в специализированных магазинах","ООО ФИРМА ""ТИГОДА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
