"INN","okved_main_code","okved_main_name","short_name","place_info","employees","revenue","expenses","revenue_date","org_name"
"4704091851","96.04","Деятельность физкультурно- оздоровительная","ООО ""СОК ""МЕРИДИАН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",8,25770000,19508000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПОРТИВНО-ОЗДОРОВИТЕЛЬНЫЙ КОМПЛЕКС ""МЕРИДИАН"""
"4704009590","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""МАГИЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,10600000,2744000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГИЯ"""
"4704041297","23.70.2","Резка, обработка и отделка камня для памятников","ООО ""ОЛАНД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",2,1842000,1813000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОЛАНД"""
"4704046760","68.31.11","Предоставление посреднических услуг при купле-продаже жилого недвижимого имущества за вознаграждение или на договорной основе","ООО ""АГЕНТСТВО НЕДВИЖИМОСТИ ""МОНОЛИТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",0,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГЕНТСТВО НЕДВИЖИМОСТИ ""МОНОЛИТ"""
"4704096296","10.13.1","Производство соленого, вареного, запеченого, копченого, вяленого и прочего мяса","ООО ""ВИКТОРИАЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",5,4780000,4762000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИКТОРИАЛ"""
"4704090470","64.9","Деятельность по предоставлению прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению","ООО ""ИНВЕСТИЦИОННАЯ КОМПАНИЯ ""СЕВЕРО-ЗАПАД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,8977000,1394000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТИЦИОННАЯ КОМПАНИЯ ""СЕВЕРО-ЗАПАД"""
"4704098462","08.12","Разработка гравийных и песчаных карьеров, добыча глины и каолина","ООО ""РОЩИНСКОЕ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,0,22000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОЩИНСКОЕ"""
"4704070192","41.20","Строительство жилых и нежилых зданий","ООО ""ДОРСТРОЙКОМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",38,73871000,73376000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ"""
"4704014857","81.29.9","Деятельность по чистке и уборке прочая, не включенная в другие группировки","ООО ""БОНУС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",,8680000,8535000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОНУС"""
"4704003982","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""ЛАДОГА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",3,5557000,2944000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАДОГА"""
"4704054715","52.21.24","Деятельность стоянок для транспортных средств","ПГК ""АВТОМОБИЛИСТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",,,,,"ПОТРЕБИТЕЛЬСКИЙ ГАРАЖНЫЙ КООПЕРАТИВ ""АВТОМОБИЛИСТ"""
"4704077222","47.73","Торговля розничная лекарственными средствами в специализированных магазинах (аптеках)","ООО ""ПРЕМЬЕРФАРМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",4,14761000,20074000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРЕМЬЕРФАРМ"""
"4704041096",,,"ООО ""РКЗ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",0,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОЩИНСКИЙ КРУПЯНОЙ ЗАВОД"""
"4704094073","47.11","Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ООО ""ЮНИКС +""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, САДОВОЕ НЕКОМ-Е ТОВАРИЩЕСТВО ЛЕБЯЖЬЕ(П.МУХИНО)",4,12585000,10865000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНИКС +"""
"4704089958","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""ФКС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,441000,412000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФИРМА КАЧЕСТВЕННОГО САДОВОДСТВА"""
"4704080384","16.10","Распиловка и строгание древесины","ООО ""КОМПАНИЯ САДОМИК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",22,66545000,69232000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПАНИЯ САДОМИК"""
"4704083650","69.20","Деятельность по оказанию услуг в области бухгалтерского учета, по проведению финансового аудита, по налоговому консультированию","ООО ""АКФ ""ПРИМАУЧЕТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",9,3149000,2260000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АУДИТОРСКО-КОНСУЛЬТАЦИОННАЯ ФИРМА ""ПРИМАУЧЕТ"""
"4704094436","47.59","Торговля розничная мебелью, осветительными приборами и прочими бытовыми изделиями в специализированных магазинах","ООО ""МАКСИМА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",3,3216000,2573000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКСИМА"""
"4704018996","02.20","Лесозаготовки","ООО ""БОГЕМА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",8,31170000,4787000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОГЕМА"""
"4704098487","38.32.5","Обработка вторичного неметаллического сырья","ООО ""САДСЕРВИСПРОМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,922000,916000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САДСЕРВИСПРОМ"""
"4704055300","55.90","Деятельность по предоставлению прочих мест для временного проживания","ООО ""ДОЛ ""ЮНОСТЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",0,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕТСКИЙ ОЗДОРОВИТЕЛЬНЫЙ ЛАГЕРЬ ""ЮНОСТЬ"""
"4704090488","64.9","Деятельность по предоставлению прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению","ООО ""ИНВЕСТИЦИОННАЯ КОМПАНИЯ ""ЛИГА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,13000,1340000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТИЦИОННАЯ КОМПАНИЯ ""ЛИГА"""
"4704082783","47.30","Торговля розничная моторным топливом в специализированных магазинах","ООО ""ЛЕНОЙЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕНОЙЛ"""
"4704095119",,,,,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК ВИРА"""
"4704086795","56.10","Деятельность ресторанов и услуги по доставке продуктов питания","ООО ""СТАРАЯ ДАЧА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",4,2532000,2487000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТАРАЯ ДАЧА"""
"4704048782",,,"ООО ""АПОЛЛОН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",0,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АПОЛЛОН"""
"4704102091","42.11","Строительство автомобильных дорог и автомагистралей","ООО ""ЛИНТУСТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",2,32909000,19742000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИНТУСТРОЙ"""
"4704089098","47.2","Торговля розничная пищевыми продуктами, напитками и табачными изделиями в специализированных магазинах","ООО ""БИОНТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",4,21247000,20892000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИОНТ"""
"4704069430","47.25","Торговля розничная напитками в специализированных магазинах","ООО ""ВИКТОРИЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",0,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИКТОРИЯ"""
"4704096560","56.10","Деятельность ресторанов и услуги по доставке продуктов питания","ООО ""ПК ""ФОРТУНА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,810000,795000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОДУКТОВАЯ КОМПАНИЯ ""ФОРТУНА"""
"4704096899","49.41","Деятельность автомобильного грузового транспорта","ООО ""КОНТРАКТОР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",22,160128000,151218000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНТРАКТОР"""
"4704096112","52.29","Деятельность вспомогательная прочая, связанная с перевозками","ООО ""СТК ""ПАЛЬМИРА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",8,66660000,66456000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-ТОРГОВАЯ КОМПАНИЯ ""ПАЛЬМИРА"""
"4704066020","71.12.3","Работы геолого-разведочные, геофизические и геохимические в области изучения недр и воспроизводства минерально-сырьевой базы","ООО ""КАРЬЕР-ГЕОЛИТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",3,2100000,1750000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЬЕР-ГЕОЛИТ"""
"4704101644","96.04","Деятельность физкультурно- оздоровительная","ООО ""СОК ""РАКЕТА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",8,19538000,18812000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПОРТИВНО-ОЗДОРОВИТЕЛЬНЫЙ КОМПЛЕКС ""РАКЕТА"""
"4704096345","10.11","Переработка и консервирование мяса","ООО ""РОЩИНСКИЙ МЯСОКОМБИНАТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",10,13006000,36030000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОЩИНСКИЙ МЯСОКОМБИНАТ"""
"4704066774","47.25","Торговля розничная напитками в специализированных магазинах","ООО ""ВОЛНА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",2,520000,422000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛНА"""
"4704097807","47.11","Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ООО ""РТД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОЩИНСКИЙ ТОРГОВЫЙ ДОМ"""
"4704088979","13.99","Производство прочих текстильных изделий, не включенных в другие группировки","ООО ""ПК МИАКОМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",46,33486000,33070000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПК МИАКОМ"""
"4704095983","55.90","Деятельность по предоставлению прочих мест для временного проживания","ООО ""СЕВЕРНАЯ ЗОРЬКА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",20,64267000,63836000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕРНАЯ ЗОРЬКА"""
"4704081275","55.90","Деятельность по предоставлению прочих мест для временного проживания","ООО ""ЛИДЕР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",0,0,14000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИДЕР"""
"4704091989",,,,,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕТСКИЙ ОЗДОРОВИТЕЛЬНЫЙ ЛАГЕРЬ ""СЕВЕРНАЯ ЗОРЬКА ПЛЮС"""
"4704080673","16.10","Распиловка и строгание древесины","ООО ""ЛЕССТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",0,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕССТРОЙ"""
"4704099025","86.23","Стоматологическая практика","ООО ""УЛЫБКА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",3,4188000,3080000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УЛЫБКА"""
"4704098857","49.41.1","Перевозка грузов специализированными автотранспортными средствами","ООО ""РД-СТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",5,41007000,41312000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РД-СТРОЙ"""
"4704086788","68.32.1","Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе","ЖСК ""ЛИНДУЛОВСКАЯ РОЩА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",,,,,"ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ ""ЛИНДУЛОВСКАЯ РОЩА"""
"4704093231","56.10","Деятельность ресторанов и услуги по доставке продуктов питания","ООО ""ПРАЙД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРАЙД"""
"4704091308","86.23","Стоматологическая практика","ООО ""АПОЛЛОНИЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",2,1312000,1276000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АПОЛЛОНИЯ"""
"4704103810","41.20","Строительство жилых и нежилых зданий","ООО""Д-СТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,677000,600000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Д-СТРОЙ"""
"4704099459","37.00","Сбор и обработка сточных вод","ООО ""ЭКОГРАД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",6,60666000,57649000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОГРАД"""
"4704102849","46.73.6","Торговля оптовая прочими строительными материалами и изделиями","ООО ""СПЕЦСТРОЙТОРГ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,3570000,3550000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦСТРОЙТОРГ"""
"4704092446","90.01","Деятельность в области исполнительских искусств","ООО ""ПРОДЮСЕРСКИЙ ЦЕНТР СЕЛЯНИН. КОМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,0,50000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОДЮСЕРСКИЙ ЦЕНТР СЕЛЯНИН. КОМ"""
"4704074567","71.12.46","Землеустройство","ООО ""ЗЕМЛЕВЕД ПЛЮС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗЕМЛЕВЕД ПЛЮС"""
"4704087284",,,,,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮТА-СТРОЙ"""
"4704104268","49.42","Предоставление услуг по перевозкам","ООО ""КОММЕРСАНТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОММЕРСАНТ"""
"4704095655","46.73","Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием","ООО ""СТК СЕВЕРНАЯ ДОЛИНА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,3037000,2113000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТК СЕВЕРНАЯ ДОЛИНА"""
"4704101387","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""Ц-К МЕНЕДЖМЕНТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",17,59896000,48532000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Ц-К МЕНЕДЖМЕНТ"""
"4704098744","41.20","Строительство жилых и нежилых зданий","ООО ""СТК ""АНТАРЕС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",3,2921000,3084000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-ТОРГОВАЯ КОМПАНИЯ ""АНТАРЕС"""
"4704093143",,,,,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДРЕВТЕХКОНСТРУКЦИИ"""
"4704101877",,,,,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЕНИКС"""
"4704074091","68.31.1","Предоставление посреднических услуг при купле-продаже недвижимого имущества за вознаграждение или на договорной основе","ООО ""ТЕРРА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",0,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕРРА"""
"4704003076","68.32.1","Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе","ООО ""КОМФОРТНЫЙ ДОМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",6,6601000,6320000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМФОРТНЫЙ ДОМ"""
"4704099113","16.23.2","Производство сборных деревянных строений","ООО ""ГРАНД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,0,7000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРАНД"""
"4704063188","47.11.1","Торговля розничная замороженными продуктами в неспециализированных магазинах","ООО ""ОАЗИС ПЛЮС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",0,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОАЗИС ПЛЮС"""
"4704096970","35.12","Передача электроэнергии и технологическое присоединение к распределительным электросетям","ООО ""СВЕТ-Х""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,811000,722000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВЕТ-Х"""
